srch_id,prop_id,price_usd_booked,price_rank_norm_booked,price_vs_mean_booked,price_vs_median_booked,price_vs_prop_mean_booked,price_ratio_to_hist_booked,value_score_booked,value_score_rank_norm_booked,quality_rank_avg_booked,prop_starrating_booked,prop_review_score_booked,prop_brand_bool_booked,promotion_flag_booked,prop_location_score1_booked,prop_location_score2_booked,location1_rank_norm_booked,location2_rank_norm_booked,review_rank_norm_booked,star_percentile_booked,prop_count_booked,prop_click_rate_booked,prop_book_rate_booked,prop_dest_book_rate_booked,prop_avg_position_booked,orig_destination_distance_booked,comp_rate_advantage_booked,comp_no_inv_count_booked,seg_dest,seg_cand,seg_los,seg_dom,booked_v6_pos,booked_v4_pos,prop_id_wrong,price_usd_wrong,price_rank_norm_wrong,price_vs_mean_wrong,price_vs_median_wrong,price_vs_prop_mean_wrong,price_ratio_to_hist_wrong,value_score_wrong,value_score_rank_norm_wrong,quality_rank_avg_wrong,prop_starrating_wrong,prop_review_score_wrong,prop_brand_bool_wrong,promotion_flag_wrong,prop_location_score1_wrong,prop_location_score2_wrong,location1_rank_norm_wrong,location2_rank_norm_wrong,review_rank_norm_wrong,star_percentile_wrong,prop_count_wrong,prop_click_rate_wrong,prop_book_rate_wrong,prop_dest_book_rate_wrong,prop_avg_position_wrong,orig_destination_distance_wrong,comp_rate_advantage_wrong,comp_no_inv_count_wrong
331071,138046,81.0,0.5925926,-17.740738,3.0,8.638535,,0.9077048,0.11111111,0.24691358,4,4.0,1,0,2.4,0.0251,0.4074074,0.5555556,0.2962963,0.8888889,41,0.07520351,0.025806878,0.031935737,14.620689,949.54,0,0,high_dest,mid_cand,los_3plus,international,8,10,96086,58.0,0.14814815,-40.740738,-20.0,-3.4657173,,0.9809842,0.037037037,0.16049382,4,4.5,0,1,2.4,0.2688,0.4074074,0.037037037,0.037037037,0.8888889,35,0.12829922,0.12049674,0.1507837,6.68,949.15,2,0
331083,85536,55.0,0.21212122,-24.909088,-23.0,-9.659088,,0.7452765,0.15151516,0.23232323,3,3.5,1,0,2.83,0.1876,0.09090909,0.18181819,0.4848485,0.6666667,88,0.028300418,0.024002444,0.0473122,15.958904,198.63,0,0,low_dest,high_cand,los_le2,domestic,4,3,106044,70.0,0.33333334,-9.909088,-8.0,-27.166664,,0.70378256,0.18181819,0.36363637,3,3.5,0,0,2.56,0.2473,0.4848485,0.030303031,0.4848485,0.6666667,84,0.11701271,0.07747621,0.08434924,5.942029,197.76,0,0
331094,35933,109.0,0.8787879,25.454544,27.0,15.081604,0.8448027,0.63823265,0.45454547,0.060606062,3,4.5,1,0,2.48,0.3399,0.030303031,0.060606062,0.09090909,0.7121212,25,0.04253544,0.033314332,0.04258098,9.0625,,0,0,mid_dest,high_cand,los_le2,domestic,10,8,109660,84.0,0.54545456,0.45454407,2.0,-15.467331,0.49699104,0.90036327,0.030303031,0.3838384,4,4.0,1,0,0.69,0.0615,0.8484849,0.45454547,0.27272728,1.0,30,0.055657487,0.030538138,0.038709983,6.0,,0,0
331098,139692,143.0,0.71875,22.03125,19.5,11.220245,,0.6036444,0.4375,0.14583333,3,4.5,1,0,2.56,0.0528,0.25,0.46875,0.0625,0.65625,84,0.055609204,0.033616565,0.007498093,16.261538,2087.91,0,0,low_dest,high_cand,los_le2,domestic,14,12,55744,129.0,0.625,8.03125,5.5,-3.6741486,,0.82177126,0.03125,0.41666666,4,3.5,1,0,1.39,0.1236,0.59375,0.0625,0.625,0.96875,70,0.10339449,0.058322884,0.10572353,20.056604,2084.57,0,0
331099,128383,119.0,0.75757575,17.484848,19.0,20.778366,,0.6266329,0.3939394,0.2020202,3,4.5,1,0,1.79,0.2519,0.4848485,0.18181819,0.09090909,0.6969697,55,0.051052343,0.021556333,0.0709683,16.44186,420.62,0,0,low_dest,high_cand,los_le2,domestic,4,5,10176,55.0,0.060606062,-46.515152,-45.0,-3.661499,,0.49685103,0.6969697,0.65656567,2,3.0,1,0,1.79,0.3862,0.4848485,0.060606062,0.8181818,0.21212122,60,0.03710499,0.03146987,0.12652385,24.347826,420.16,0,0
331103,59032,93.0,0.71428573,16.523811,26.0,-54.226273,,0.8804183,0.04761905,0.23809524,4,4.5,1,1,0.69,,0.61904764,,0.04761905,1.0,102,0.0707534,0.05933552,0.11986471,7.3333335,1013.94,0,0,high_dest,low_cand,los_3plus,domestic,2,1,50945,120.0,0.95238096,43.52381,53.0,-17.912415,,0.62554854,0.2857143,0.20634921,3,4.5,1,0,1.1,0.5188,0.47619048,0.04761905,0.04761905,0.8333333,162,0.027809631,0.014751501,0.01631938,21.653847,1020.95,0,0
331104,22180,117.0,0.25,-40.1875,-29.0,-57.04344,,0.62884057,0.3125,0.34375,3,3.5,0,1,3.71,0.3504,0.15625,0.03125,0.6875,0.53125,328,0.04005433,0.027464492,0.037243515,16.014761,1864.94,0,0,high_dest,high_cand,los_le2,international,6,7,90873,128.0,0.34375,-29.1875,-18.0,-51.29387,,0.6173078,0.375,0.32291666,3,4.0,0,1,3.64,0.2983,0.53125,0.40625,0.25,0.53125,295,0.09642907,0.08256089,0.10891355,8.975308,1864.95,2,1
331114,44213,273.82,0.7419355,49.22644,58.880005,-361.50256,,0.7122359,0.12903225,0.24731183,4,4.0,1,0,4.28,0.1684,0.3548387,0.5483871,0.3548387,0.83870965,524,0.14501706,0.0773146,0.07461063,6.7908654,56.03,0,0,low_dest,high_cand,los_le2,domestic,2,3,119002,273.82,0.7419355,49.22644,58.880005,-362.0415,,0.7122359,0.12903225,0.22580644,4,4.0,1,0,4.3,0.2885,0.29032257,0.22580644,0.3548387,0.83870965,545,0.1066773,0.062317025,0.080198534,9.494253,56.66,0,0
331123,36531,135.0,0.24242425,-37.787872,-15.0,44.83448,,0.61066777,0.42424244,0.47474748,3,3.0,1,0,3.43,0.0389,0.15151516,0.3939394,0.93939394,0.45454547,154,0.023583964,0.009958088,0.021340726,26.642857,111.17,0,0,low_dest,high_cand,los_le2,domestic,28,25,42967,118.0,0.060606062,-54.787872,-32.0,40.522865,,0.6277302,0.33333334,0.34343433,3,4.0,1,1,3.26,0.0989,0.42424244,0.09090909,0.27272728,0.45454547,328,0.1350264,0.10009019,0.14249693,15.17269,111.58,2,0
331132,44736,179.05,0.23076923,-32.98076,-26.699997,-740.4729,,0.7702329,0.07692308,0.15384616,4,4.5,1,0,3.91,,0.15384616,,0.23076923,0.7307692,246,0.0592009,0.028377857,0.0929876,17.051813,60.42,0,0,mid_dest,low_cand,los_le2,domestic,3,1,110218,97.38,0.07692308,-114.650764,-108.37,-387.5236,,0.6537603,0.6923077,0.82051283,3,3.5,0,0,3.85,,0.7692308,,1.0,0.23076923,212,0.06338616,0.044761524,0.033616565,20.087719,60.5,0,0
331151,80470,87.0,0.3030303,-7.63636,-6.0,-19.739403,,0.67004114,0.24242425,0.17171717,3,4.5,1,0,2.4,0.0352,0.27272728,0.6969697,0.060606062,0.56060606,50,0.054243114,0.047903605,0.045548588,10.9,1534.96,0,0,low_dest,high_cand,los_le2,domestic,5,4,74268,79.0,0.18181819,-15.63636,-14.0,-26.722343,,0.9128196,0.030303031,0.46464646,4,3.5,0,1,1.61,0.1003,0.6060606,0.24242425,0.75757575,0.93939394,64,0.09935584,0.08332222,0.10148903,2.4736843,1526.8,1,0
331168,8197,299.6,1.0,125.76909,139.81001,-7.7981567,,0.7010434,0.8181818,0.18181819,4,4.5,0,1,6.24,0.1333,0.36363637,0.09090909,0.09090909,0.6363636,148,0.052468814,0.04400162,0.046702914,9.886179,,0,0,mid_dest,low_cand,los_3plus,international,6,6,117796,134.49,0.18181819,-39.34091,-25.299988,-46.390594,,0.6111351,0.90909094,0.4848485,3,4.5,1,1,6.21,0.1265,0.45454547,0.18181819,0.09090909,0.13636364,50,0.054243114,0.010403604,0.00866967,18.38889,,0,0
331191,15107,112.78,0.38709676,-13.158066,-9.809998,5.343132,,0.63367784,0.5483871,0.516129,3,3.5,1,0,2.2,0.051,0.48387095,0.6451613,0.7741935,0.41935483,278,0.027076134,0.022182755,0.008294997,15.620254,78.56,0,0,low_dest,high_cand,los_le2,domestic,17,15,99062,97.09,0.29032257,-28.848068,-25.5,-40.633713,,0.87224156,0.032258064,0.17204301,4,4.0,1,0,2.94,0.1032,0.16129032,0.19354838,0.32258064,0.88709676,299,0.10133571,0.07851759,0.1179189,9.151639,75.79,0,0
331213,53494,369.0,0.85714287,67.14285,75.0,-148.23322,0.8276183,0.676418,0.6666667,0.22222222,4,4.0,1,0,5.8,0.1578,0.14285715,0.23809524,0.47619048,0.61904764,1393,0.085972905,0.06312881,0.0814503,10.812164,66.43,5,0,mid_dest,low_cand,los_le2,domestic,4,4,77360,242.0,0.33333334,-59.857147,-52.0,-8.669846,0.79369015,0.7281914,0.23809524,0.3015873,4,4.0,1,0,5.64,0.101,0.3809524,0.33333334,0.47619048,0.61904764,381,0.07868479,0.031222112,0.033401452,15.981396,67.41,0,0
331239,125450,108.71,0.75,-2.3428574,23.730003,-235.1236,,0.85145503,0.25,0.27380952,4,4.5,1,1,2.08,0.0109,0.5714286,0.2857143,0.10714286,0.76785713,134,0.038655177,0.017270051,0.0046238243,10.145631,,1,1,high_dest,mid_cand,los_le2,domestic,7,9,54310,88.76,0.5714286,-22.292854,3.7800064,-783.2943,,0.6670907,0.89285713,0.39285713,3,4.0,1,0,2.77,0.6687,0.17857143,0.035714287,0.5714286,0.32142857,210,0.2097477,0.18263453,0.4325347,11.654971,,1,0
331247,36546,104.0,0.5151515,-8.515152,0.0,-0.9405823,,0.6446123,0.42424244,0.11111111,3,4.5,1,0,1.61,0.0797,0.09090909,0.18181819,0.15151516,0.57575756,52,0.07731035,0.046735223,0.096394986,14.025,250.1,0,0,low_dest,high_cand,los_le2,domestic,3,2,31042,102.0,0.3939394,-10.515152,-2.0,6.812828,,0.6472871,0.3030303,0.3838384,3,4.5,1,0,0.0,0.1178,0.90909094,0.09090909,0.15151516,0.57575756,46,0.07025591,0.050424848,0.099316046,7.0,251.92,0,0
331277,72522,122.0,0.71875,19.875,23.0,-13.147766,0.7218203,0.6234175,0.25,0.40625,3,4.5,1,1,0.0,0.0315,1.0,0.71875,0.125,0.734375,76,0.031504236,0.017285738,0.004403642,20.183332,1682.22,0,0,mid_dest,high_cand,los_le2,domestic,8,13,16563,88.0,0.40625,-14.125,-11.0,-23.350449,0.6296046,0.8911392,0.03125,0.42708334,4,4.0,1,1,1.95,0.0549,0.8125,0.59375,0.4375,0.984375,90,0.11949541,0.10693574,0.14274208,5.283784,1679.65,0,0
331280,9456,202.0,0.1875,-75.21875,-60.0,17.394028,0.85921824,0.7528411,0.125,0.53125,4,4.0,0,1,2.71,0.078,0.8125,0.3125,0.6875,0.703125,288,0.06396053,0.043497764,0.04140781,18.395834,207.07,3,1,high_dest,high_cand,los_le2,domestic,4,5,45604,199.0,0.15625,-78.21875,-63.0,-6.2936707,1.0133935,0.75495666,0.09375,0.22916667,4,4.5,0,1,3.47,0.439,0.5625,0.09375,0.03125,0.703125,288,0.05452657,0.046642415,0.09957414,10.950413,205.9,0,0
331292,105745,143.0,0.4516129,-25.419357,-10.0,16.24157,,0.6036444,0.7096774,0.19354838,3,4.5,1,0,4.36,0.2008,0.032258064,0.3548387,0.06451613,0.37096775,453,0.046251446,0.03070867,0.032217648,23.228651,323.92,0,0,low_dest,high_cand,los_le2,international,17,13,44213,190.0,0.67741936,21.580643,37.0,-445.32257,,0.761575,0.12903225,0.30107528,4,4.0,1,0,4.28,0.1684,0.41935483,0.58064514,0.4516129,0.7903226,524,0.14501706,0.0773146,0.07461063,6.7908654,323.65,0,0
331303,110178,1693.92,0.53571427,-164.82715,56.505005,1647.7168,,0.40347576,0.5714286,0.3452381,3,3.5,0,0,3.66,0.63,0.35714287,0.035714287,0.42857143,0.5,28,0.023093952,0.014349799,0.010670363,6.7777777,,0,1,high_dest,mid_cand,los_3plus,domestic,12,12,60580,1299.03,0.32142857,-559.71716,-338.385,1257.2769,,0.41840172,0.39285713,0.3690476,3,4.0,0,1,3.61,0.5417,0.5714286,0.21428572,0.2857143,0.5,22,0.064220175,0.054467082,0.053226225,11.785714,,0,1
331311,139966,194.46,0.4090909,-23.826355,-1.8549957,-70.48305,,0.9478034,0.22727273,0.15151516,5,4.5,1,0,5.06,,0.36363637,,0.045454547,0.72727275,160,0.049154997,0.020169938,0.02311912,18.263636,9.23,0,0,low_dest,mid_cand,los_le2,domestic,10,9,75781,153.72,0.18181819,-64.56636,-42.595,-109.99472,,0.99174535,0.045454547,0.22727273,5,4.5,0,1,5.0,,0.59090906,,0.045454547,0.72727275,344,0.04101457,0.028963339,0.025220858,14.10584,8.95,2,0
331318,96750,147.0,0.27272728,-55.72728,-72.0,32.550865,0.96120495,0.6003347,1.0,0.5151515,3,4.5,1,1,2.89,0.0212,0.54545456,0.54545456,0.09090909,0.13636364,23,0.06300847,0.034571476,0.025220858,8.4,,-1,0,high_dest,low_cand,los_3plus,international,5,5,47480,253.0,0.72727275,50.27272,34.0,-2.7496643,0.88107693,0.90296155,0.45454547,0.24242425,5,4.0,1,0,3.33,0.1299,0.27272728,0.18181819,0.36363637,0.72727275,30,0.038990818,0.030538138,0.02311912,5.84,,2,1
331322,100633,256.0,0.9032258,72.70967,88.0,96.33333,1.2155268,0.5406305,0.516129,0.09677419,3,4.0,0,1,3.37,0.1429,0.16129032,0.12903225,0.09677419,0.7258065,120,0.068929665,0.032215256,0.032774296,5.0136986,172.21,0,0,high_dest,high_cand,los_3plus,domestic,18,18,114024,202.0,0.7419355,18.709671,34.0,-52.97441,0.8678537,0.5646308,0.38709676,0.34408602,3,4.0,0,0,1.79,0.0697,0.9032258,0.61290324,0.09677419,0.7258065,136,0.06830993,0.04718246,0.06556243,9.534091,168.18,-1,0
331327,108301,91.83,0.375,-18.102814,-7.1100006,-2481.043,0.5598643,0.8828522,0.1875,0.44791666,4,3.5,1,1,1.1,0.0295,0.65625,0.1875,0.59375,0.734375,44,0.09918175,0.065301195,0.06723313,8.421053,833.88,0,0,mid_dest,high_cand,los_le2,international,5,6,7469,131.92,0.84375,21.987183,32.979996,-48.910202,0.64545196,0.8180381,0.4375,0.25,4,4.0,1,0,1.39,0.0875,0.46875,0.03125,0.1875,0.734375,49,0.1308791,0.11180112,0.22512786,9.631579,836.02,0,0
331334,41314,139.0,0.93939394,49.36364,55.0,12.1143875,,0.60708565,0.57575756,0.08080808,3,4.5,1,0,2.89,0.1205,0.09090909,0.15151516,0.060606062,0.6666667,57,0.02689022,0.009566532,0.0067665717,21.4375,,-4,0,low_dest,high_cand,los_le2,domestic,27,24,79287,60.0,0.18181819,-29.63636,-24.0,3.3142204,,0.72977185,0.09090909,0.5858586,3,3.0,1,0,1.1,0.0965,0.8484849,0.24242425,0.8181818,0.6666667,90,0.061162077,0.04026907,0.045548588,7.1805553,,-1,0
331357,94663,158.95,0.26666668,-66.09332,-66.38501,5.0170746,0.75471866,0.5911492,0.9,0.6111111,3,4.0,0,0,5.46,0.065,0.46666667,0.2,0.5,0.11666667,319,0.07260587,0.05109538,0.05873661,9.512456,4712.19,0,0,mid_dest,mid_cand,los_3plus,international,5,6,138069,200.62,0.36666667,-24.423325,-24.715012,-19.087433,0.7418655,0.7538089,0.33333334,0.06666667,4,4.5,0,1,5.72,0.0664,0.033333335,0.13333334,0.06666667,0.56666666,300,0.09496803,0.07827966,0.06636448,6.611321,4712.65,0,0
331366,59029,61.53,0.12903225,-29.557098,-10.700005,-4.583847,,0.9672007,0.06451613,0.4408602,4,3.5,1,1,1.1,,0.516129,,0.7419355,0.7258065,13,0.031149982,0.019355543,0.027742945,25.3,,0,0,mid_dest,high_cand,los_3plus,domestic,5,5,29027,100.32,0.67741936,9.232903,28.089996,-15.713333,,0.8661226,0.3548387,0.30107528,4,4.0,0,0,0.69,0.0,0.58064514,0.032258064,0.2580645,0.7258065,6,0.03720692,0.02311912,0.027742945,20.0,,0,0
331388,132293,91.0,0.14285715,-84.190475,-51.0,-0.49808502,,0.0,0.85714287,0.47619048,0,3.5,1,0,3.5,0.1058,0.1904762,0.52380955,0.3809524,0.11904762,167,0.0067992345,0.004224814,0.0019265934,26.949152,1226.2,0,2,high_dest,low_cand,los_le2,domestic,16,15,29286,189.0,0.71428573,13.809525,47.0,-74.90027,,0.7623369,0.04761905,0.20634921,4,4.0,0,0,3.4,0.3263,0.42857143,0.14285715,0.14285715,0.95238096,415,0.09514483,0.06479166,0.10708835,12.887147,1226.68,1,0
331397,32495,125.0,0.5555556,-4.1111145,0.0,34.602554,,0.0,0.8888889,0.6666667,0,5.0,0,0,1.39,0.0114,1.0,0.5555556,0.11111111,0.16666667,43,0.01834862,0.01140121,0.01155956,14.575758,74.9,1,0,high_dest,low_cand,los_le2,domestic,8,6,96272,76.0,0.22222222,-53.111115,-49.0,7.296425,,0.4604258,0.33333334,0.44444445,2,2.5,1,0,2.83,0.1365,0.33333334,0.22222222,0.7777778,0.6111111,42,0.01860346,0.01155956,0.012610429,6.724138,76.61,4,0
331400,75117,179.0,0.7352941,53.323532,82.5,-194.00037,,0.77027404,0.2647059,0.42156863,4,4.0,1,0,1.79,0.0244,0.5588235,0.64705884,0.61764705,0.75,106,0.024554774,0.020825649,0.021689804,12.75,,0,0,mid_dest,high_cand,los_3plus,international,19,18,29033,59.0,0.14705883,-66.67647,-37.5,-25.852036,,0.732718,0.44117647,0.6372549,3,4.0,1,1,1.39,0.1761,0.7941176,0.029411765,0.61764705,0.32352942,133,0.1247819,0.11553551,0.13564524,10.960396,,0,0
331402,64017,252.26,0.67741936,26.356125,18.5,115.206024,1.5379654,0.72275007,0.06451613,0.34408602,4,4.0,1,0,4.06,0.2904,0.7419355,0.16129032,0.2580645,0.88709676,489,0.09891994,0.063260674,0.06877459,4.8373785,43.56,0,0,low_dest,high_cand,los_le2,domestic,5,4,119002,271.74,0.8064516,45.83612,37.979996,-364.12152,1.1443603,0.71320075,0.09677419,0.21505377,4,4.0,1,0,4.3,0.2885,0.3548387,0.19354838,0.2580645,0.88709676,545,0.1066773,0.062317025,0.080198534,9.494253,43.27,0,0
331409,60893,16.59,0.035714287,-106.61214,-88.350006,-1.6235714,,0.69751287,0.89285713,0.75,2,2.5,0,0,4.28,0.0393,0.53571427,0.75,0.78571427,0.071428575,14,0.030442027,0.018915644,0.01631938,15.6,,0,0,high_dest,mid_cand,los_3plus,international,21,20,128570,108.25,0.53571427,-14.952141,3.3099976,-4.2477036,,1.0652716,0.035714287,0.25,5,4.5,1,1,4.01,0.063,0.64285713,0.4642857,0.071428575,0.83928573,113,0.058317825,0.019806212,0.020334192,21.9,,0,0
331417,5841,43.27,0.14285715,-52.736782,-22.920002,-168.69006,,1.0553234,0.21428572,0.53571427,4,4.0,0,1,4.32,0.0387,0.64285713,0.71428573,0.5,0.375,152,0.029337633,0.015562024,0.011938593,16.915384,,0,0,mid_dest,mid_cand,los_le2,international,14,12,69535,108.31,0.71428573,12.303215,42.119995,-415.90967,,1.065147,0.14285715,0.35714287,5,4.5,0,1,4.17,0.0805,0.85714287,0.035714287,0.17857143,0.8035714,177,0.11275096,0.08614632,0.09393046,6.146497,,0,0
331440,90995,199.0,0.54545456,-75.45456,0.0,96.30104,,0.5662175,0.36363637,0.24242425,3,3.5,0,0,4.38,0.3693,0.09090909,0.54545456,0.36363637,0.6818182,172,0.03138341,0.02392222,0.020231046,18.72093,342.67,0,1,mid_dest,low_cand,los_le2,domestic,4,5,71469,169.0,0.18181819,-105.45456,-30.0,76.405685,,0.58413506,0.27272728,0.6363636,3,2.5,0,0,4.25,0.3637,0.6363636,0.6363636,1.0,0.6818182,225,0.111135095,0.069930546,0.07979132,8.610063,343.15,0,0
331451,8519,100.0,0.48387095,-31.967743,-2.0,10.121887,0.9561601,0.86671627,0.22580644,0.11827957,4,4.5,0,0,2.48,0.2921,0.2580645,0.032258064,0.032258064,0.66129035,69,0.05393383,0.048810992,0.060693137,9.388889,5613.27,0,0,mid_dest,high_cand,los_le2,international,2,2,61863,83.0,0.3548387,-48.967743,-19.0,12.8129425,0.86835104,0.90276814,0.12903225,0.11827957,4,4.5,0,0,2.48,0.2903,0.2580645,0.06451613,0.032258064,0.66129035,68,0.07489234,0.049309064,0.042970367,8.150944,5613.27,0,0
331477,125278,359.0,1.0,191.6875,198.0,-355.81982,0.72131616,0.8494583,0.09375,0.34375,5,4.5,1,1,0.0,0.0153,0.96875,0.75,0.03125,0.96875,53,0.028186135,0.010027571,0.012610429,12.24138,1584.91,0,0,mid_dest,high_cand,los_3plus,international,8,5,34807,187.0,0.71875,19.6875,26.0,-61.759155,0.47289047,0.76387745,0.53125,0.072916664,4,4.5,1,1,3.66,0.1248,0.0625,0.03125,0.03125,0.609375,308,0.1459747,0.06755115,0.056935735,7.1764708,1577.0,0,0
331514,21322,165.21,0.42857143,-53.5325,-23.134995,-20.128479,,0.782281,0.071428575,0.35714287,4,3.5,1,1,6.32,0.225,0.35714287,0.5,0.64285713,0.75,46,0.017624332,0.010951162,0.008949337,18.3,610.6,-3,0,high_dest,mid_cand,los_le2,international,6,6,40207,129.53,0.21428572,-89.21251,-58.815002,-79.47041,,0.821085,0.035714287,0.21428572,4,4.0,0,0,6.41,0.244,0.14285715,0.39285713,0.42857143,0.75,48,0.055633962,0.023490876,0.033616565,16.384615,610.74,0,0
331515,116291,134.36,0.15625,-54.70999,-26.585007,1.3792877,,0.6112547,0.25,0.5208333,3,4.0,1,0,0.69,0.033,0.9375,0.375,0.375,0.5,99,0.049143016,0.02970766,0.003907457,20.896105,172.31,-2,0,low_dest,high_cand,los_le2,domestic,7,13,35251,144.03,0.25,-45.039993,-16.915009,10.217041,,0.6027799,0.34375,0.5625,3,3.5,1,1,1.61,0.0371,0.6875,0.34375,0.75,0.5,291,0.05713224,0.04932177,0.07370869,11.480519,172.37,0,0
331527,81731,109.0,0.45454547,-12.0,-10.0,11.081818,,0.63823265,0.36363637,0.16161616,3,4.0,1,0,1.79,0.0682,0.060606062,0.18181819,0.27272728,0.57575756,88,0.0706733,0.040951595,0.05175976,11.126985,318.89,0,0,low_dest,high_cand,los_le2,domestic,4,4,32107,139.0,0.6666667,18.0,20.0,31.719551,,0.60708565,0.54545456,0.1919192,3,4.5,1,0,1.1,0.226,0.3939394,0.030303031,0.030303031,0.57575756,113,0.14223391,0.1037223,0.1287178,9.936708,316.01,0,0
331534,67376,140.35,0.40625,-27.765625,-13.0099945,-61.42952,,0.80787855,0.5,0.13541667,4,4.5,0,1,4.79,0.0894,0.03125,0.71875,0.15625,0.46875,763,0.03321494,0.023748158,0.033453487,12.864262,8934.55,3,0,low_dest,high_cand,los_le2,international,11,11,137042,126.41,0.25,-41.705627,-26.949997,-59.538193,,0.8251829,0.375,0.20833333,4,4.5,1,0,4.77,0.1167,0.25,0.59375,0.15625,0.46875,646,0.12180392,0.09886433,0.10419014,15.046185,8934.92,1,0
331543,119127,116.0,0.1875,-45.90625,-23.0,-77.37222,,0.83995247,0.28125,0.22916667,4,4.5,1,0,4.75,0.1323,0.3125,0.34375,0.15625,0.46875,408,0.05556952,0.03614678,0.03909207,21.325424,230.84,0,0,low_dest,high_cand,los_3plus,domestic,2,1,66506,74.0,0.03125,-87.90625,-65.0,-62.212433,,0.6948485,0.9375,0.7083333,3,4.0,1,1,4.72,0.188,0.4375,0.125,0.75,0.0625,461,0.0434612,0.036318306,0.058717906,21.512894,230.62,0,0
331553,5194,77.23,0.06451613,-84.27517,-79.88999,-4.509613,,0.22937603,1.0,0.72043014,1,4.0,0,0,5.16,0.0217,0.6451613,0.7096774,0.516129,0.032258064,26,0.077490166,0.032719433,0.044049293,12.888889,915.6,1,0,mid_dest,high_cand,los_3plus,international,12,9,22668,131.82,0.32258064,-29.685165,-25.299988,-25.622238,,0.8181641,0.3548387,0.3548387,4,4.5,1,1,4.78,0.0434,0.7741935,0.516129,0.032258064,0.5645161,107,0.09736824,0.064469256,0.03682505,13.714286,917.61,0,2
331558,1758,221.0,0.5,-33.0,-8.5,109.24039,,0.925467,0.5,0.4,5,4.5,1,0,4.86,0.0162,1.0,1.0,0.1,0.55,26,0.05963302,0.05057658,0.066983216,17.857143,,0,0,mid_dest,low_cand,los_3plus,domestic,8,10,75668,161.0,0.1,-93.0,-68.5,-10.722168,,0.98278236,0.1,0.23333333,5,4.5,1,1,5.61,0.1166,0.5,0.5,0.1,0.55,69,0.09433787,0.058912,0.07229356,3.0943396,,0,0
331636,43696,219.0,0.516129,-18.580643,0.0,89.66426,,0.55621195,0.58064514,0.37634408,3,3.5,0,0,3.47,0.0788,0.19354838,0.06451613,0.7741935,0.48387095,87,0.04563632,0.0071135755,0.0038004033,21.661016,154.07,0,0,low_dest,high_cand,los_le2,domestic,9,10,132250,215.0,0.48387095,-22.580643,-4.0,111.66446,,0.5581106,0.5483871,0.34408602,3,3.5,1,0,4.01,0.0909,0.09677419,0.032258064,0.7741935,0.48387095,186,0.05249745,0.017742075,0.020743225,15.48718,154.1,0,0
331679,38828,88.75,0.5185185,-21.849258,0.0,-33.27207,0.48959523,0.88947636,0.37037036,0.37037036,4,0.0,0,1,4.6,0.1365,0.074074075,0.11111111,0.8148148,0.6296296,222,0.07674385,0.05092178,0.034219436,19.298246,,-2,0,mid_dest,mid_cand,los_le2,international,3,3,2136,74.28,0.25925925,-36.31926,-14.470001,-107.74266,0.40165648,0.9256657,0.18518518,0.38271606,4,4.0,1,1,4.06,0.0434,0.7037037,0.5185185,0.22222222,0.6296296,354,0.105050646,0.06727158,0.058986213,11.003356,,-1,1
331690,92440,125.28,0.24242425,-22.276367,-10.680008,-7.864731,0.77923024,0.82670224,0.030303031,0.24242425,4,3.5,0,0,2.89,0.0875,0.030303031,0.121212125,0.6666667,0.93939394,305,0.036834177,0.03233519,0.039679922,17.642277,434.31,0,1,low_dest,high_cand,los_3plus,domestic,5,6,51505,103.91,0.15151516,-43.646362,-32.050003,-20.152283,0.83821976,0.64473104,0.24242425,0.41414142,3,3.5,1,0,2.48,0.072,0.3939394,0.33333334,0.6666667,0.5,210,0.093081035,0.0743012,0.05351051,11.473372,439.56,1,0
331696,39748,645.0,1.0,144.0,156.0,208.49481,1.295958,0.77270204,0.33333334,0.16666667,5,5.0,1,0,4.79,0.4647,0.16666667,0.8333333,0.16666667,0.9166667,724,0.0150390575,0.0050826105,0.0019265934,14.551663,21.94,0,1,low_dest,low_cand,los_le2,domestic,5,5,125053,399.0,0.16666667,-102.0,-90.0,209.97238,1.6635624,0.66761637,0.5,0.5555556,4,4.5,1,0,4.67,0.5747,0.8333333,0.5,0.33333334,0.41666666,743,0.043129947,0.02694992,0.025767647,13.652174,22.13,-1,0
331699,79781,139.0,0.6875,25.0,20.0,-84.84357,,0.8094475,0.25,0.0625,4,5.0,1,0,2.77,0.1706,0.0625,0.375,0.0625,0.78125,151,0.007400272,0.004598278,0.008949337,14.152542,303.83,0,0,high_dest,low_cand,los_le2,domestic,8,10,73848,71.0,0.0625,-43.0,-48.0,-37.44039,,0.935308,0.0625,0.3125,4,3.5,0,1,2.77,0.2415,0.0625,0.0625,0.8125,0.78125,152,0.07329368,0.07050708,0.16519551,9.084616,303.81,0,1
331714,21892,75.61,0.071428575,-96.02501,-57.345,4.7330017,,0.69144696,0.71428573,0.5,3,0.0,0,0,1.39,0.1706,0.2857143,0.21428572,0.5,0.21428572,20,0.046788983,0.016645767,0.025220858,13.785714,,0,0,high_dest,low_cand,los_le2,international,2,3,55704,106.62,0.35714287,-65.01501,-26.335,-12.8841095,,0.85495543,0.14285715,0.3809524,4,4.5,0,0,0.69,0.5758,0.85714287,0.071428575,0.14285715,0.6785714,17,0.049775515,0.038984857,0.11612995,17.142857,,0,0
